       vid      speed    waitTime  roadId  probability  timestamp
1351   749  21.620257   66.142896       6     0.988505        425
1495   138  32.118489  101.204434       6     0.801546        425
1524  1979  86.680197  141.464518       6     0.760943        425
1582  1072   3.222813  149.556525       6     0.991595        425
1673   156  37.995335  114.813619       6     0.924887        425
1674   474  62.945446  107.430944       6     0.793857        425
1681   419  55.722062  105.916590       6     0.936755        425



   vid      speed   waitTime  roadId  probability  timestamp
3  833  16.393208  72.754751       6     0.774988        426



       vid      speed    waitTime  roadId  probability  timestamp
5     1964  28.668003   12.389724       7     0.881297        427
17     574   7.233438  120.045009       7     0.787883        427
114    159  29.841133  105.122042       7     0.823514        427
129     42  76.153972  138.007375       7     0.786893        427
264    672  78.962087  122.742930       7     0.757966        427
322   1752  56.086752  132.248590       7     0.952122        427
379   1756  70.197566  126.335310       7     0.850269        427
678    110  58.008949  136.530171       7     0.774826        427
710    941   9.336538   38.324326       7     0.935088        427
771    269  49.657305  132.282914       7     0.832983        427
778   1471  56.662307  114.782002       7     0.820993        427
805    255  32.037948  140.836847       7     0.963169        427
826    470  18.764468  117.361914       7     0.874315        427
891    178  21.853397  100.283437       7     0.841780        427
987    677  12.243296   39.588193       7     0.764268        427
1057  1038  17.066006   18.886158       7     0.757586        427
1123   509  68.246312  146.422800       7     0.899522        427
1175  1294  67.034892  135.416816       7     0.875348        427
1183  1918  22.591945  106.059945       7     0.862059        427
1190  1122  33.742005  138.755918       7     0.856852        427
1246   226  27.838891  127.365137       7     0.933339        427
1268   591  76.761661  102.947741       7     0.911068        427
1269  1045  50.025630  111.732181       7     0.764045        427
1282   743  16.547325   82.285119       7     0.931145        427
1363  1586  14.863786   62.283283       7     0.900615        427
1503  1743   8.026534   91.586092       7     0.970606        427
1520    94  79.414528  111.713151       7     0.936250        427



       vid      speed    waitTime  roadId  probability  timestamp
21     993  25.486114   58.574056       7     0.784303        428
44    1708  29.124395   27.121985       7     0.971125        428
54     341  16.848519   90.095412       7     0.993990        428
121   1701  21.520478   60.123083       7     0.975363        428
241     50  18.193236    8.695337       7     0.931903        428
338   1735  40.225691  146.330418       7     0.918702        428
343   1424  16.050900   10.488233       7     0.943164        428
354    595  83.296748  123.586135       7     0.894305        428
398    422  40.789840  135.142981       7     0.877944        428
447    423  76.146749  106.286021       7     0.756585        428
580   1883   5.986620   78.460563       7     0.766485        428
750    685  87.935975  127.023275       7     0.970163        428
785   1842   8.303380   28.938937       7     0.954178        428
819   1729  13.391399    3.458747       7     0.952083        428
853    567  43.246950  119.310245       7     0.886602        428
892    804  69.388928  118.746114       7     0.819551        428
948    845  24.214676  132.099406       7     0.785832        428
1001   554  12.889017  101.552309       7     0.866635        428
1119  1783   3.806967   99.577233       7     0.858948        428
1180   907  18.949615   89.996147       7     0.963620        428
1248  1381   0.993405    3.258141       7     0.846328        428
1266   833  79.532527  112.842026       7     0.750164        428
1279   821  58.634906  117.766473       7     0.837884        428
1382   258  23.955024   12.327474       7     0.900312        428
1411   497  16.656617  121.337137       7     0.801103        428
1416  1357  68.964839  118.525678       7     0.810866        428
1460   619  26.867964  128.704182       7     0.969989        428
1598   463  24.295736  110.459008       7     0.991457        428
1677   580  16.528913   17.148562       7     0.908093        428
1798  1358  27.929651   26.165418       7     0.831809        428
1836   154  32.073085  105.615551       7     0.979765        428
1845  1656  67.489027  103.794581       7     0.951455        428



      vid      speed    waitTime  roadId  probability  timestamp
6    1721  52.480643  118.488976       7     0.816526        429
37    500  56.402727  134.304672       7     0.869022        429
51   1030  42.372248  140.387448       7     0.778363        429
70   1553  62.092783  110.109746       7     0.872768        429
100   641  12.088523   98.660783       7     0.843994        429
143   426  20.963005   39.842183       7     0.954064        429
151  1077  37.525890  110.966182       7     0.793563        429
251  1393  67.631763  122.490892       7     0.836752        429
268  1416  49.291026  117.882959       7     0.820016        429
421    45  76.351962  117.796828       7     0.974906        429
569   484  52.004824  124.949623       7     0.839798        429



       vid      speed    waitTime  roadId  probability  timestamp
8      389  27.845253   92.920256       1     0.854297        430
62     225  43.199853  109.257899       1     0.983325        430
75     870  61.893466  113.626717       1     0.819336        430
123    897  16.225202    7.081575       1     0.875981        430
257   1377  26.082025   47.168325       1     0.819585        430
258   1840  88.939959  102.077585       1     0.990017        430
294    513   3.482053   52.644628       1     0.905638        430
306    723  15.196860   40.383640       1     0.770216        430
339   1849   3.294893  137.383850       1     0.922330        430
376   1616  19.888541  108.071322       1     0.763952        430
578    711  47.619631  142.921787       1     0.823450        430
584     23  27.573304   36.928389       1     0.968312        430
608   1724  30.807940  111.915530       1     0.775971        430
688    579  23.511168   80.931736       1     0.757295        430
959   1769  18.893201   67.515419       1     0.900464        430
961   1977  20.734387  113.487367       1     0.881276        430
1099   392  59.655725  112.762232       1     0.750797        430
1226     7   0.778010  144.877282       1     0.967431        430
1434   356  55.888030  144.897455       1     0.850646        430
1467  1524  77.640924  121.910585       1     0.995507        430
1502    81  28.578256  140.660708       1     0.938444        430
1518    89   8.255853  109.593803       1     0.995018        430
1583   758  24.334892  100.544311       1     0.874937        430



      vid      speed    waitTime  roadId  probability  timestamp
10   1072  21.265392    2.402179       3     0.926173        431
124  1052  44.886319  121.191883       3     0.760021        431
127   101  67.241956  133.327963       3     0.779616        431
146  1344  83.332411  129.164927       3     0.977313        431
290   516  62.112318  122.765333       3     0.917586        431
417   862  15.408125   71.624008       3     0.894844        431
495  1786   3.551308   68.603247       3     0.909872        431
679   823  12.895806   66.734955       3     0.910851        431
766  1085  47.151519  111.037742       3     0.834905        431
773  1068  12.167396   33.985194       3     0.843947        431



       vid      speed    waitTime  roadId  probability  timestamp
117   1014  20.459433  126.765635       6     0.991844        432
160     46  29.577741  109.302449       6     0.944183        432
180   1588  58.578500  146.890833       6     0.771625        432
227   1114  24.644199   31.212129       6     0.814110        432
321   1734   3.413472   14.799431       6     0.946648        432
409   1065   4.740270   47.230621       6     0.775163        432
478    211  88.485360  129.798525       6     0.819252        432
628    699  26.496484   62.259131       6     0.912863        432
641   1165   2.926343  100.716746       6     0.771510        432
698     56  68.870401  148.244551       6     0.889313        432
931    586   6.308803   58.447677       6     0.764086        432
978   1786  12.477050   73.890186       6     0.928441        432
991   1190  40.623948  133.901059       6     0.844292        432
1000   969  84.836766  140.767736       6     0.820003        432
1009  1193  48.246183  139.729464       6     0.750209        432
1033    61  71.942622  131.278332       6     0.841655        432
1100  1845  79.235671  134.325710       6     0.941459        432
1112   979   7.601471  144.681355       6     0.976084        432



       vid      speed    waitTime  roadId  probability  timestamp
26    1681  18.718463  111.531173       2     0.831707        433
210   1034   8.632608  130.750262       2     0.847416        433
430    522  25.152429   10.263840       2     0.970137        433
653   1382  32.989330  137.739086       2     0.807958        433
662   1482   1.395302   77.924945       2     0.848931        433
685   1654  28.195880   53.175035       2     0.986050        433
783    693  17.679529   38.363129       2     0.952103        433
910   1273  23.578082  118.395850       2     0.787377        433
1046  1193  30.540900  113.214355       2     0.941241        433
1085  1377   1.217362  108.077159       2     0.826111        433



      vid      speed    waitTime  roadId  probability  timestamp
27   1376  56.652265  121.976950       2     0.930129        434
73    177  45.844996  123.647543       2     0.900133        434
112  1365  76.388670  119.984252       2     0.772021        434
146  1232  61.582148  135.053202       2     0.990348        434
160   936   4.037300  117.459079       2     0.877620        434
195   455  28.456468   30.074498       2     0.769875        434
332  1212   6.954588   81.433928       2     0.932312        434
380   942  36.152713  133.892200       2     0.807929        434
393   485  43.922981  142.142716       2     0.906093        434
410  1808  51.822478  101.365998       2     0.764308        434
469  1804  75.009379  146.200474       2     0.961960        434
476   553  86.959116  120.044795       2     0.751658        434
617   347  27.615058   22.756620       2     0.753319        434
701  1865  15.350757  127.488560       2     0.802568        434
706     5   0.401472   20.529970       2     0.811110        434
841  1803  18.051301   56.398985       2     0.887936        434
869  1748   7.815009   33.891626       2     0.788356        434
998  1433  22.753939  138.092895       2     0.869183        434



      vid      speed    waitTime  roadId  probability  timestamp
88     90  45.083606  117.814677       8     0.957893        435
107   579  29.295486   37.967019       8     0.803902        435
115  1300  32.113046  148.093691       8     0.877008        435



       vid      speed    waitTime  roadId  probability  timestamp
22    1577  43.057335  142.686133       7     0.918152        436
81    1227  79.482829  112.047638       7     0.804106        436
176   1889  83.147179  127.103823       7     0.961938        436
226    454  19.359757  144.697056       7     0.864456        436
233   1064  58.005110  129.956994       7     0.890077        436
308    275  32.850306  137.577600       7     0.805128        436
411   1648  75.351240  134.647757       7     0.786889        436
430    457   3.832423  113.954538       7     0.941193        436
472    167  27.519673  109.089239       7     0.832884        436
505   1671   5.854810   35.611887       7     0.916954        436
542   1774  80.028131  138.590404       7     0.856315        436
583   1680  27.860183   85.145999       7     0.923747        436
634    946   5.925560  107.143838       7     0.900417        436
641    653  55.357810  109.087463       7     0.793610        436
659   1693  15.903464  104.862762       7     0.999095        436
685    415  65.234111  112.128572       7     0.827877        436
751    436  44.616743  108.357807       7     0.833539        436
835   1867  22.028216    1.335502       7     0.923277        436
882   1022  32.545362  134.611922       7     0.753796        436
899   1671  18.431923   83.195642       7     0.956084        436
1033  1612  17.494318   70.825232       7     0.983498        436
1062   249  10.143866   32.320031       7     0.850408        436
1162  1666   0.453952   67.327588       7     0.823488        436
1167  1254  18.813210   59.225492       7     0.773646        436
1183  1447  15.363555  112.505657       7     0.860401        436
1255  1906  29.345524   60.099532       7     0.858981        436
1304  1002  81.550333  149.948569       7     0.772144        436
1459  1509   3.096469  114.413946       7     0.876660        436
1485  1574  10.255158   44.621102       7     0.909944        436
1556   897   4.355365   87.462606       7     0.862558        436
1628    22  78.326877  102.777948       7     0.942144        436
1747   903  21.608966  115.894059       7     0.975687        436



      vid      speed    waitTime  roadId  probability  timestamp
76   1254   8.679260  138.036942       3     0.980916        437
124   356   8.515156   27.550787       3     0.940924        437
155   888  36.177773  139.890613       3     0.960263        437
295  1811   1.196067  130.208638       3     0.967649        437
382  1757  63.498317  116.064753       3     0.949481        437
538  1780  27.553976  146.845274       3     0.825986        437
564   365  72.455254  137.639521       3     0.869472        437
603   254  27.008449  111.271585       3     0.899961        437



       vid      speed    waitTime  roadId  probability  timestamp
16    1226  23.054143   38.105566       0     0.784513        438
31      91  81.833202  104.045723       0     0.867043        438
176   1496  21.230884  147.846123       0     0.805819        438
186    669   6.136088   61.131017       0     0.914001        438
236   1531  57.983337  114.936868       0     0.970729        438
376   1741   2.754593   78.673140       0     0.759417        438
471    437  51.546928  146.683520       0     0.851223        438
605   1007  80.044169  133.686658       0     0.777542        438
773    230  29.854057   31.349074       0     0.912989        438
789   1782  32.367980  108.937684       0     0.755668        438
799   1216  28.970507   28.283159       0     0.976541        438
984   1059  64.793488  123.973910       0     0.777981        438
1007  1102  21.879882   57.731495       0     0.923699        438
1012   707  14.054250   92.926112       0     0.965077        438
1178  1166  60.569949  115.299386       0     0.861668        438
1372   481  16.020945   74.174685       0     0.760963        438
1513  1252   9.319111   40.165399       0     0.784479        438



       vid      speed    waitTime  roadId  probability  timestamp
2     1501  27.786150   12.721282       2     0.890582        439
41    1260   4.758301    8.367850       2     0.978567        439
42     987   0.790732   54.464190       2     0.973358        439
161    772  23.539832  116.243763       2     0.846044        439
178   1875  29.445555   10.752483       2     0.999834        439
251    780  10.045119   63.107196       2     0.770929        439
255   1573  74.162635  143.942985       2     0.787386        439
298   1121  83.398836  146.450069       2     0.995548        439
338   1307  48.847770  114.878200       2     0.894160        439
427   1446  71.485164  125.632440       2     0.919104        439
476   1652  35.312056  122.457196       2     0.868416        439
645    242  29.457274   17.611967       2     0.784758        439
715   1741  13.987370   12.834062       2     0.865955        439
956    212  16.292651  123.670219       2     0.985105        439
1003  1304   2.336428  108.287404       2     0.883049        439
1011  1656  86.205513  119.291702       2     0.803273        439
1277   452   8.636079   14.309234       2     0.862754        439
1539   632  21.608632   26.527084       2     0.927472        439
1630    80   4.291135   96.797477       2     0.793974        439
1645   964  35.433080  102.964754       2     0.994024        439
1677  1392  54.080722  123.443710       2     0.751532        439
1713  1872  88.369770  131.136962       2     0.952142        439
1787   360  64.743321  117.819790       2     0.937311        439
1819    50   4.456687   45.892945       2     0.956502        439



      vid      speed    waitTime  roadId  probability  timestamp
8    1418  13.364583   81.959319       6     0.838371        440
34    235  87.578636  147.260386       6     0.955700        440
100    28  60.384497  110.870811       6     0.752198        440
167  1104  17.911157  104.916066       6     0.920624        440
198  1662  18.878665   32.728590       6     0.952743        440



       vid      speed    waitTime  roadId  probability  timestamp
65     413  38.604529  144.290610       5     0.917600        441
125   1797  14.147474  147.533220       5     0.885192        441
203   1299  21.871681   59.880339       5     0.879714        441
343    674  43.480118  111.141864       5     0.997311        441
498   1602  18.744324  113.946170       5     0.762525        441
647   1655  21.335583   62.998473       5     0.783490        441
747    483  54.927479  139.760675       5     0.892151        441
752    361  20.286137   46.264763       5     0.811962        441
1064   649   5.061670    9.166762       5     0.897450        441
1202  1920   1.911797    4.302240       5     0.938042        441
1328   634  75.561607  149.295712       5     0.926337        441
1378  1853  60.102373  114.857798       5     0.996141        441
1557  1776   6.406791   72.183397       5     0.772008        441



       vid      speed    waitTime  roadId  probability  timestamp
208   1324  11.169368  133.407623       5     0.993073        442
238   1714  75.994169  126.659427       5     0.805732        442
251    728   7.235569   37.047736       5     0.831583        442
293    682  69.205330  113.113892       5     0.941284        442
495    530  62.247821  138.509533       5     0.942212        442
525   1730   2.823180   62.008384       5     0.777282        442
539    777  65.905617  124.076844       5     0.934314        442
592   1890   7.514744   20.824830       5     0.969939        442
647     94  88.125286  107.872056       5     0.891540        442
719   1328  15.405438   61.932991       5     0.838000        442
807   1883  26.519116   66.991474       5     0.951092        442
824   1437  40.084086  148.776577       5     0.889413        442
943   1706  88.105081  131.979742       5     0.805991        442
960    987   0.136637   11.704837       5     0.899300        442
977   1805  28.028596   95.742226       5     0.971140        442
1051   811  24.581133   47.696466       5     0.791929        442



Empty DataFrame
Columns: [vid, speed, waitTime, roadId, probability, timestamp]
Index: []



      vid      speed    waitTime  roadId  probability  timestamp
45    735  58.464288  112.475055       2     0.816707        444
121   880  24.305395   39.238748       2     0.797444        444
169   248  25.270606   40.271600       2     0.906329        444
339  1952  34.232796  138.969770       2     0.816769        444



       vid      speed    waitTime  roadId  probability  timestamp
10     459  17.363708   44.054574       0     0.993730        445
24     953  19.451566   19.926369       0     0.800265        445
274    735  26.899789   99.169671       0     0.814813        445
475    996   8.559005  145.624944       0     0.972478        445
485    146   1.135391   46.415189       0     0.907314        445
523    599  40.081708  136.066946       0     0.782584        445
546    262  81.482838  144.583978       0     0.993464        445
599    118  65.180627  140.379304       0     0.909628        445
735   1334  81.738902  130.768762       0     0.919757        445
758    192  74.245800  133.040944       0     0.978947        445
789    616   2.071949  124.679042       0     0.773740        445
895    291  17.404533    2.365994       0     0.935863        445
1041  1062  87.389299  139.808866       0     0.810269        445
1171   125  40.334645  112.489120       0     0.835750        445
1210   346   7.323866  120.908647       0     0.859045        445
1493   588  50.269298  108.975510       0     0.799031        445
1612  1558  21.730879   95.227003       0     0.984719        445
1793   297  83.001584  145.744506       0     0.875150        445



       vid      speed    waitTime  roadId  probability  timestamp
200   1847  16.800247   34.608530       7     0.869310        446
233    479  12.722102   14.081931       7     0.777492        446
279   1149  13.491318   59.448262       7     0.915378        446
310    447  10.571416   75.682691       7     0.832113        446
329    410  23.084502   12.892174       7     0.966051        446
355   1902  12.591846  133.333427       7     0.868917        446
596    442  78.182091  131.217298       7     0.868613        446
602    980  16.187030   84.833752       7     0.948556        446
763    105  11.315137   94.555973       7     0.818048        446
838    913   9.436036    6.393348       7     0.808331        446
1020  1788  29.211822   90.736601       7     0.917868        446
1226   831  34.003243  148.746834       7     0.885150        446
1227  1010  17.339920  145.152221       7     0.933717        446
1253   965  30.680680  114.249322       7     0.814224        446
1295  1396  29.016217   57.421684       7     0.798022        446



      vid      speed    waitTime  roadId  probability  timestamp
45   1456  20.249380  111.792188       3     0.889898        447
114  1640  43.439607  111.879571       3     0.861333        447



      vid      speed    waitTime  roadId  probability  timestamp
17   1717  78.012580  110.238272       3     0.760550        448
258   845   5.615222   85.883723       3     0.916546        448
275  1490   4.795504   97.622556       3     0.929921        448
429   212  23.236585  109.567394       3     0.775301        448
565   168  80.688043  117.160661       3     0.999659        448
573  1230  38.513011  115.905825       3     0.945008        448
804  1150   1.580500   54.716270       3     0.851140        448
821  1564  37.651640  110.347026       3     0.941540        448



      vid      speed    waitTime  roadId  probability  timestamp
15   1089  16.193259   31.289341       3     0.805625        449
40    888  14.230151   90.646381       3     0.803895        449
92      2  80.262246  144.257512       3     0.823963        449
342  1649  46.047937  107.897673       3     0.879098        449
383  1540  42.743837  104.296919       3     0.762481        449
412  1738  17.399867  102.593912       3     0.772148        449
414  1642  51.189577  148.533813       3     0.866620        449
437   788  78.491268  149.182034       3     0.927828        449
455  1616  57.684902  113.519586       3     0.774907        449
869   928   7.320685   26.058299       3     0.860643        449
883  1123  21.825392   26.956353       3     0.775588        449



     vid      speed   waitTime  roadId  probability  timestamp
107  128  25.411354  35.018067       5     0.909898        450



       vid      speed    waitTime  roadId  probability  timestamp
123   1741  11.605541   94.816884       8     0.962113        451
163   1847  12.345645   99.679157       8     0.778255        451
220    356  56.519885  101.124453       8     0.919064        451
256   1862  11.037916   55.721170       8     0.804603        451
327   1606  25.439506  106.397396       8     0.823814        451
340   1720   6.554053  120.423861       8     0.844947        451
345    157  28.780615   73.802734       8     0.856958        451
422    912  21.112382   88.425059       8     0.970798        451
427   1405  49.524728  121.869918       8     0.958722        451
459   1010  82.988933  121.761558       8     0.806376        451
489    466  13.332490   14.016914       8     0.922506        451
578    420  20.907488   64.070862       8     0.925102        451
581    446  26.469858   74.779876       8     0.908947        451
600    865  57.738386  149.704202       8     0.860642        451
621    633  41.275144  142.602111       8     0.784025        451
628   1307  26.622569  110.303219       8     0.828465        451
665     92  14.426563   66.670484       8     0.832268        451
942    439  50.152899  124.254333       8     0.812176        451
948   1638  29.768894  131.410943       8     0.829132        451
1100  1098  45.050515  138.706151       8     0.952197        451



       vid      speed    waitTime  roadId  probability  timestamp
31     814  20.713272   26.843513       0     0.766498        452
196     80  15.936914   64.804422       0     0.759745        452
308    152  28.916348   95.378627       0     0.870097        452
315    616  65.291310  134.118637       0     0.836621        452
330    423  16.765371   35.170985       0     0.914574        452
483   1129  21.547612   85.176121       0     0.898229        452
541   1163  29.107316   57.174963       0     0.951425        452
556    957  78.863059  149.725246       0     0.876570        452
562   1461  29.055764   76.084794       0     0.999692        452
563    139   9.573880  120.397712       0     0.794205        452
598   1077  16.247862   73.360509       0     0.782756        452
905   1761  76.236319  139.679052       0     0.979852        452
916   1313  36.006480  132.071998       0     0.927758        452
926   1701  87.875854  144.541930       0     0.849622        452
1001  1383   1.563231  107.117300       0     0.976790        452
1003  1130  39.856555  100.987544       0     0.912378        452
1092  1863  10.771305  117.539354       0     0.840182        452
1108  1025   2.945805   60.726039       0     0.966620        452
1135  1108  87.340213  110.169667       0     0.821005        452
1156   145  73.525566  131.081966       0     0.969485        452
1211   779  65.167772  134.809645       0     0.932042        452
1327  1773  55.186397  104.574347       0     0.928379        452



      vid      speed    waitTime  roadId  probability  timestamp
20   1375  20.653153  127.974332       1     0.852557        453
65    687  42.601904  147.701364       1     0.974129        453
74   1963  42.118725  141.454641       1     0.819229        453
157   365  56.905460  105.897383       1     0.917731        453
191   423  20.259430   96.226941       1     0.880877        453
199    98  24.955179   54.232529       1     0.835235        453



Empty DataFrame
Columns: [vid, speed, waitTime, roadId, probability, timestamp]
Index: []



      vid      speed    waitTime  roadId  probability  timestamp
67   1967   0.353349   32.258763       9     0.792228        455
77   1813  19.907957  137.145846       9     0.860727        455
147   468  51.716757  148.199117       9     0.837660        455



       vid      speed    waitTime  roadId  probability  timestamp
45    1702  46.795255  142.517456       4     0.987327        456
80     789  55.704166  142.854656       4     0.938016        456
92    1919   8.152558   85.752012       4     0.750941        456
229    205   5.748195  106.020933       4     0.789229        456
467    934  24.897481   50.705647       4     0.947501        456
750   1575   7.878251   10.231835       4     0.813923        456
775    104  63.901518  111.757295       4     0.889733        456
788    456  35.520369  133.350743       4     0.928196        456
940   1579  25.442665  145.685363       4     0.787555        456
1236   395   7.494942  112.315509       4     0.789204        456
1321   608  53.591177  123.974956       4     0.758625        456
1387   273  24.739216   90.614053       4     0.983540        456
1422   471  89.300554  146.793223       4     0.882935        456



       vid      speed    waitTime  roadId  probability  timestamp
62     300  24.319571   54.860987       8     0.777638        457
107    184  86.494621  109.003834       8     0.758177        457
231   1642   2.771441   45.787333       8     0.839621        457
339   1584  70.806302  140.798020       8     0.881467        457
363   1901  21.533239    9.165145       8     0.846504        457
417    913  36.172545  140.337780       8     0.870094        457
423    842  74.046200  101.080154       8     0.951281        457
463     53  24.726228  149.729509       8     0.950141        457
544   1636  14.904406   57.432843       8     0.915991        457
551   1186  21.859984   10.786632       8     0.817044        457
569   1686   3.383547   76.421901       8     0.890056        457
687   1680  29.476480   20.410135       8     0.855494        457
775   1801   6.022129   38.289979       8     0.767582        457
803   1502  32.104170  120.023198       8     0.829378        457
821   1449  13.199652   27.092496       8     0.963297        457
842    758   8.267936  144.275612       8     0.828790        457
1047   942  25.024218   78.363874       8     0.806234        457
1152  1441  75.984964  114.234289       8     0.903476        457
1173  1540  17.628287  123.356118       8     0.884363        457
1260   811  86.706052  140.249161       8     0.973078        457
1397  1772   6.935975   91.771200       8     0.878790        457



       vid      speed    waitTime  roadId  probability  timestamp
6     1429   3.897348  121.740778       0     0.905368        458
103    830  42.932982  129.591954       0     0.956147        458
130   1818  77.133156  121.514287       0     0.758698        458
179    387   1.644785   58.263255       0     0.926551        458
300   1340   1.347035  104.628417       0     0.935218        458
502   1767  27.985611  149.990309       0     0.777946        458
556    692  56.938791  131.416838       0     0.867654        458
564   1988  23.061821   87.706249       0     0.945358        458
637   1370   5.574128  138.611571       0     0.886289        458
659    674  48.922051  121.985323       0     0.761663        458
713   1426  31.989542  101.612430       0     0.848964        458
745   1659  47.531380  112.328187       0     0.828538        458
746   1009  11.386926   91.723285       0     0.847400        458
768    645   8.439361    1.596571       0     0.760231        458
907   1957  27.825876   92.466604       0     0.980327        458
934   1292   8.070057   65.801839       0     0.845366        458
995    132  24.525137   12.819212       0     0.957290        458
1081  1536  44.019732  102.482388       0     0.755487        458
1083   248  18.613633  143.925794       0     0.942008        458
1158  1340  56.144254  138.134347       0     0.835969        458
1174   226   4.699871  123.185812       0     0.923609        458
1367  1102  66.114903  122.414773       0     0.775737        458
1427   202   3.678367  148.474631       0     0.835793        458
1433  1451  54.536511  105.430447       0     0.890375        458
1498   267  19.894566  110.369642       0     0.750325        458
1625  1513   5.114885   95.874757       0     0.827605        458
1695  1942   6.127664   79.364468       0     0.856910        458
1699     0  23.151075  140.704917       0     0.972502        458
1768   448  18.090421  102.920836       0     0.815931        458



       vid      speed    waitTime  roadId  probability  timestamp
320     67   9.877541   36.415071       8     0.814951        459
328   1826   3.607037  117.437708       8     0.991353        459
351    161  23.965285   69.518850       8     0.887351        459
426   1288   1.980147   22.055060       8     0.861870        459
589    884   7.848635  116.470842       8     0.782476        459
717    268  41.145283  101.447986       8     0.925953        459
770    603  62.514689  109.976502       8     0.993983        459
792   1120   1.741473   77.588290       8     0.782887        459
975   1931  29.038090   78.772202       8     0.962529        459
1015   164  30.703988  148.577926       8     0.908588        459
1038   327  25.708488   36.629401       8     0.993584        459
1248  1382  19.330327  141.701214       8     0.957724        459
1249   297  16.843942   67.886221       8     0.964701        459
1274  1847  48.954657  107.900753       8     0.788085        459
1355  1957  70.389851  106.007392       8     0.780305        459
1493  1663   7.506350  107.838324       8     0.802308        459



       vid      speed    waitTime  roadId  probability  timestamp
183   1940  69.755776  122.226474      10     0.966932        460
224   1145  31.876153  133.061672      10     0.844601        460
289    613  79.247905  112.609994      10     0.877912        460
326   1888   1.782208  140.786004      10     0.963232        460
519   1022  16.048442   59.922269      10     0.820765        460
560   1506  59.311793  121.149971      10     0.880112        460
578   1100  21.003849  148.653744      10     0.775417        460
588   1140  39.933262  146.915774      10     0.823670        460
694   1901   6.962671   39.367653      10     0.945017        460
739   1483  28.897354  141.714362      10     0.961936        460
752   1794  48.895344  128.282278      10     0.979678        460
849   1285   2.638656  132.798710      10     0.848380        460
1082  1976  28.118477   11.426021      10     0.943499        460
1120  1894  20.192778    6.834016      10     0.911884        460
1305   959  62.133255  119.396270      10     0.928151        460
1324  1906  23.291897    9.002906      10     0.937736        460
1345   293  13.351855   36.978653      10     0.809256        460
1423  1830   3.827584   54.807473      10     0.998891        460
1515   939   4.585704   80.375519      10     0.815380        460
1577   442  45.749730  116.497988      10     0.761245        460
1730   485  18.491997   34.281110      10     0.854193        460
1742   578  25.909926   85.355199      10     0.803077        460



      vid      speed    waitTime  roadId  probability  timestamp
14    446  24.056526   31.154143       1     0.887854        461
103   345  70.207218  101.484512       1     0.855908        461
205  1103  16.093729   74.369904       1     0.898114        461
206  1133  14.109899   63.042697       1     0.781776        461
236  1287  37.583189  111.345908       1     0.892384        461
305   101  28.021315  109.471742       1     0.934007        461
329   595  11.619095  109.804874       1     0.885889        461
499  1931  30.794462  107.522753       1     0.859527        461
539   728   0.655459   59.846477       1     0.871833        461
626  1941  55.433179  140.499721       1     0.767849        461
627   673  88.131000  124.583551       1     0.936745        461



      vid      speed    waitTime  roadId  probability  timestamp
1     318   9.431845  139.073434       2     0.929573        462
62   1008   2.846083   10.759491       2     0.828779        462
110  1612  18.833922   76.377060       2     0.851267        462
121  1675  17.516794    1.920938       2     0.974224        462



       vid      speed    waitTime  roadId  probability  timestamp
43    1114  18.360995   57.201067       2     0.860555        463
380    230   9.554766  112.323023       2     0.862934        463
547    961  23.646054   65.747664       2     0.963258        463
555   1207  27.146652  116.460923       2     0.972671        463
682   1413  78.405440  139.505558       2     0.828877        463
754    116  79.403251  133.601491       2     0.922841        463
762    486  26.789274   73.550221       2     0.792711        463
866   1129  12.106357   28.473449       2     0.963915        463
921   1762  22.119890  105.199492       2     0.770430        463
957     39  21.569161  125.829209       2     0.859767        463
1156  1265  23.778863   68.302372       2     0.809752        463
1168  1184   6.153480   85.057246       2     0.843452        463
1221   672  25.565086   72.950738       2     0.936870        463
1224  1315  29.994852  124.848908       2     0.888956        463
1233   991   6.011790  114.749685       2     0.825272        463
1296   354  19.982633   78.479196       2     0.938994        463
1550  1328  25.194588   20.428747       2     0.984332        463
1579  1573   0.373571  115.662478       2     0.964884        463
1608  1857  21.924151  100.692251       2     0.921940        463
1667  1788  72.826695  130.333400       2     0.906245        463
1934   708  73.922749  131.501730       2     0.963673        463
1943   680  86.708379  125.953137       2     0.785037        463



      vid      speed    waitTime  roadId  probability  timestamp
49   1475  88.390939  118.739849       3     0.996230        464
176  1699  20.712087   64.174408       3     0.951490        464
227  1547  59.436402  138.998997       3     0.807935        464
245  1085  39.262792  100.164023       3     0.962000        464
557  1136  20.307590  107.511059       3     0.754102        464
680  1677   6.581654  123.382701       3     0.934413        464
884    90   4.893206   78.732477       3     0.778306        464
890   393  34.280542  117.263171       3     0.789910        464
894  1111  39.799874  139.481087       3     0.946227        464



       vid      speed    waitTime  roadId  probability  timestamp
95    1934  59.288747  122.843730       7     0.843206        465
152    794  33.930461  112.619493       7     0.940972        465
247   1564  49.973826  102.496886       7     0.934864        465
587     77  21.939921   12.169813       7     0.966676        465
736    472  87.475467  106.844899       7     0.899292        465
795   1144  27.467566   88.136034       7     0.770651        465
876    353   8.681111   40.837057       7     0.789508        465
982    613  43.125920  123.361664       7     0.982696        465
